epoch,LEACH_trial0,LEACH_trial1,LEACH_trial2,LEACH_trial3,LEACH_trial4,LEACH_trial5,LEACH_trial6,LEACH_trial7,LEACH_trial8,LEACH_trial9,LEACH_trial10,LEACH_trial11,LEACH_trial12,LEACH_trial13,LEACH_trial14
20,85.88373326217733,81.53360925579048,85.09363499717284,85.50090735392064,81.83096546348357,86.0512674051545,83.86098663327608,85.03395628521018,82.19641290748118,83.15025236081986,82.55273860513933,85.42343758813304,85.35520001667606,85.83855983190068,87.7620903734665
21,85.21550347718279,80.43535464134435,84.49284511427307,84.95992998866824,81.25285105032386,85.36706534437633,83.22386319325634,84.24309825204264,81.35976921990365,82.36963438312294,81.62125103205338,84.86108870475448,84.78679777081713,85.29933246668382,87.20474947556032
22,84.34347129868551,79.49343042809306,83.40991524326984,83.66207868769783,80.59223688833994,84.40222130533107,82.24249194954454,83.53806622384957,80.68330545857837,81.15329015227461,80.29972416155647,84.23314900565371,84.16533148602423,84.746676430145,86.56262105743643
23,83.68915844823763,78.51419175251986,82.23181697353682,82.3821972408356,80.04396959517902,83.78779326071732,81.55131728445777,82.81304578418923,79.34031665633641,80.503747624772,79.68180089736059,83.25396769854228,83.21248015144431,84.11857917906312,86.06133582797935
24,82.91732666298878,77.8154705975383,81.3996547662499,81.70907894913168,79.28873688172335,83.29333173750632,80.98341486266104,81.9947200341147,78.6035695379327,79.65273073559372,79.08684015632798,82.13944402417208,82.59256886883632,83.39211507060664,84.5329566835628
25,82.1398373182239,77.15279554769033,80.41156265173731,80.87354298424206,78.31247414574747,82.76375848643212,80.33674994868396,81.37335201202849,77.9276760596708,79.06068763350086,78.47135198007352,81.5723761864197,82.01355409602562,82.79177201177409,83.7685892580272
26,81.52638034326323,76.58007905678504,79.79830666592686,80.24392560665403,77.63106464039798,81.90557898959713,79.71615695488309,80.49741228521262,76.63594031147645,78.41997733348909,77.73745702559812,80.53928081800458,81.1578679241776,81.98046434544452,83.21287714642898
27,80.7091590020842,75.86951523697346,79.08515413623738,79.52626655257977,76.806006768675,80.39899319836523,78.9222318023367,79.46423335006695,75.49014646526467,77.87795702425765,77.06604970496657,79.94289090306715,80.4793929027459,81.01352540650296,82.62989684072494
28,79.8898667282922,75.28325891912101,78.09990764092541,78.81443244732499,75.6010024267773,79.85225298750765,78.1032003032258,78.62069454802676,74.35535413701484,77.17417965656423,76.10399591144932,79.1971460720394,79.73365060999218,80.39136094189023,82.01906370312456
29,79.35588603458689,74.64447006930004,77.04638610769975,78.07477194699565,74.74611196749362,79.15428434237275,77.45296640630593,77.69061194179321,73.55103483097858,76.54504373326503,75.52570846664999,78.49899755009086,78.81636553549859,78.85604336259915,81.48829298860271
30,78.84628561390626,73.13217205637619,76.16766004633926,77.29376314121882,74.22239784315391,77.68977907863484,76.18172217813469,76.97225797597525,72.97633960740657,75.87534792850894,74.6761414789918,77.86412119460716,77.83878342655419,78.18928808751807,80.89771874650253
31,78.24891521810673,72.17454415878208,75.44841944486711,76.16789196853813,73.42195344106582,77.17658212142018,75.09760567192083,76.46487596354487,72.25364643726253,74.88293319115826,73.85545346225398,77.01314586312611,77.14054436272153,77.44041059433127,80.16576132033664
32,77.6939147423308,71.39739747162741,74.57521408409377,75.53154629439946,72.75923173470585,74.98170133674984,74.3583764331108,75.85997483620694,71.52283191157468,74.27175767015659,73.13855602710481,76.32590389485314,76.5283701197023,76.83805091380998,79.4522327791871
33,77.13062691152547,70.17431848535624,73.62538776895454,74.8901555216835,71.98027653695293,73.98350461557017,73.71525079803067,74.9701164921568,70.73129406210202,73.10338813570714,71.38699059811121,75.58879259647571,75.98889956124296,76.20283631640456,78.88297674784066
34,76.54805064103373,69.41334971089768,72.765593606582,74.15086702239479,71.39285863604172,72.84581195478019,73.07369089958554,74.31908141424317,69.2467333190349,72.34951721564259,70.73207304066396,74.02031781923318,75.17758134988071,75.27399518952564,77.43043399476916
35,75.84012653734956,68.32488221282782,72.16935521138667,73.31419877764408,70.72937246385122,71.71345401923124,71.88836988760906,73.67383041917269,68.28604105618486,71.35149233800375,70.07715548321669,73.4315008176149,73.79323724284656,74.53954772951325,76.88358446800189
36,74.77394261409086,67.31131373791746,70.54517662661782,72.56581587514795,70.19134602743505,69.83849081518058,71.35685639659349,72.99525225652782,67.50858474979118,69.37617950199092,69.26329014952631,72.68923755524168,73.121861458632,73.81354163872716,76.19154860800607
37,74.18701676308955,65.61244645141296,69.45501542700934,71.72969336059957,69.12664095189709,68.9822395009316,70.55114253205971,72.42865157682168,66.67934279842258,68.61123243685284,68.56211127401497,72.065334292371,72.5107179274207,72.93531259277152,75.15539841759245
38,73.52654225323344,65.0314854449215,68.80678073464776,71.1155658784258,68.11604398086895,68.43033034700777,69.84873774907905,71.55871494370405,65.77148735664181,67.66684117937727,67.71784048423932,70.9204062846479,71.55681303487455,72.364448064188,73.72461127781527
39,72.99910731005018,64.30239921146699,68.13861842607999,70.04836753894868,67.51256259623946,67.7632526041653,69.19516655547869,70.9829870971593,64.62835167684322,66.86754213497466,66.44266364719127,69.94293319978519,70.95141973132876,71.63689028883874,73.14631050347963
40,72.50938787848187,63.204144597020885,67.29507134908866,69.39209347680311,66.78872260059796,67.20868874703125,68.5646749006136,69.95177780852998,63.651162451584426,66.12657763078872,65.23065837748558,69.35657849755535,70.4103121673439,69.95589033022199,72.08793262485185
41,71.89316589166735,62.556071506680055,66.20430598473114,67.9134376561719,66.04142942018362,66.51553631311785,67.91294623759592,69.23324259278336,63.00782413528625,65.41358725283523,64.59668008658032,68.75240250272496,69.69765201070516,69.22975278269378,71.51565529734408
42,71.07382041704386,61.7224201578789,65.49175304065835,67.17256102048428,65.50592542344125,65.96800095413465,67.21443293480523,68.04307217181567,62.12966526062767,64.41152193354118,63.72351883301365,67.92547005155205,69.048869124805,68.59843660218377,70.68858412846275
43,69.98974221948997,61.133857121924855,63.417858206528855,66.5128372074549,64.8666624984358,65.24412603919656,66.1154891588523,66.99899495314807,61.23932824043015,63.766344489401696,62.316974766718964,66.95635721861,68.47367767744846,68.03427178399542,70.07575470816249
44,69.38152164059667,60.27084991453461,62.273015810189214,65.91484202518288,64.01106403280298,64.71705764513231,65.11284389145462,66.48885969059043,60.497552776501436,63.106042772298345,61.472703976943336,66.40890042654011,67.94967643173375,67.39990506128395,68.62320321994301
45,68.81763977677652,58.79411057950035,61.604818260330816,65.30946557627293,63.17340896800791,64.10262960051858,64.52202966653167,65.9429786699664,58.876355469322,61.532247259672,60.52539582741022,65.78037532415452,67.02320065119862,66.67448741755796,68.00703445858127
46,67.64891302375081,57.977825547675764,60.89041031287263,64.37521064720558,62.57126532772794,63.30628859874147,63.739530080505,65.3746003848302,58.29422936496938,60.92733477723248,59.87915354963981,65.09290511392922,65.86387153997924,65.91410371099114,67.25875115977193
47,67.03775885022692,56.52862335176987,60.04341312017078,63.7234688456407,61.98665199472437,62.68257171842249,63.0059207833958,64.50360641310073,57.488363304120234,60.23197443761932,58.35656062015898,64.24847104149893,64.92731073754763,65.23623538735897,66.68896188015782
48,66.48943949630635,55.692617494614325,59.12915652755207,63.110627346044815,61.35745308782367,62.10328617054056,62.49639559507787,63.32331029423309,56.81409781235721,59.084663673055964,57.56485470434343,63.37464403299482,64.27627985342365,64.20111808725618,65.75712633791092
49,65.81877603868134,54.825436384863,58.17511302619329,62.54373333004957,60.64730789461098,61.11345775351463,61.88111227085031,62.60568139034962,56.19249452995836,58.19130072802728,55.90653177658767,62.79262898701575,63.49878610366784,63.6683541670537,65.06238963297612
50,65.1657661917808,53.85055615989337,56.97054729585691,61.80770459544023,59.91530331511203,60.11526103233496,61.34846832573412,61.993333309102695,55.33895923236119,57.41349703921994,54.397714312565974,62.263633861468165,62.832269219277165,62.82824559763279,64.3436869222539
51,64.12058587082042,53.05098525570627,56.40562184387564,61.04137407536488,59.284811467447724,59.565094120155315,60.282749979389955,61.31799553724389,54.647997823585314,56.69723420396861,53.5410211357643,60.72332094190824,62.31424448788957,61.63524845950189,63.876251561214
52,63.51391155995987,52.535392185089094,55.54113646684538,60.235856615867974,58.508590835070464,58.880892059377146,59.02667634125252,59.89613994499577,53.87440067603318,55.23968405562785,52.902952445198935,60.12930311237915,61.636492968102196,60.843215355680904,62.98863128698083
53,62.544501692941516,51.79692195879247,54.84863590554716,59.30685728729377,57.77658625557145,57.65573259294497,58.44333812220552,59.24783296397141,53.15848560980731,54.34414709523976,51.757227218824724,59.14890371058555,60.98513502410119,60.215854107167395,62.410280554763325
54,61.95593989622724,51.13952971494028,54.10997191849089,58.65488859199924,57.23087257000967,57.133164085462035,57.608382912493006,58.54646402401007,52.44896100100512,53.52817951897495,51.15998262656973,58.24204632940081,60.37942678958834,59.466012284338014,61.86435660166864
55,60.81555138473327,50.11573789369202,53.4522754890968,58.089855657680616,56.52847580109731,56.168320046416774,57.012252063357835,57.944224546447785,51.61958468008192,52.92397725011707,50.39886419548324,57.69365983406693,59.035981049205255,58.8953173233474,61.27943838888298
56,60.23264097203789,48.92952487802491,52.73609555462417,57.545446447673136,55.935231738835846,55.34138201480822,56.20789057230145,57.31662822759621,50.861377893154184,52.018148488590306,49.834523336284605,56.650748914414045,58.175600403932854,58.32168280955001,60.722567813549745
57,59.669647630684004,48.23095709177017,51.874779029033526,56.780651920329525,55.3571173256762,54.75181574720676,55.448665728260565,56.488445672922765,50.17309521755603,51.56802299017663,49.13180441015905,55.99767620798764,57.28574758215514,57.60086775042217,60.18466307606983
58,59.05330480310989,47.63970672005807,50.8686562796856,56.20706715375091,54.70051582945294,53.84275747060549,54.602827667610704,55.81703157745768,49.55879840953224,51.069517195987395,48.49100787574164,55.40365837845851,56.58990281876629,57.04910204122046,59.54374668793721
59,58.35143682613821,46.47014510643169,50.24341486989177,55.66393571819898,53.88484902357303,53.29113509972035,53.2313943746581,55.093260323268,48.86897616718318,50.410877734558966,47.90625774690206,54.879808572852475,55.88270786607108,56.44143291453082,59.05708735625277
60,57.494753276599354,45.696128963146684,49.56351659954583,54.91726763397896,53.161199701052304,51.95587208708292,52.12327108594755,53.7018810774436,47.759863233653114,49.92209997690277,47.238141481696104,53.34160710915945,55.157267615298586,55.72061785540295,58.4582931204549
61,56.777018771189745,44.98073106815102,48.69069012160503,54.14658145529114,52.34248938687993,51.44727749125128,51.404232394447874,52.89491827422112,47.09628620545888,49.05835861589153,46.383016310231326,52.65321543107067,54.22593715002441,54.94518289011919,57.6647893871041
62,56.14565796632123,44.444496117208544,47.91563269120135,53.217582126716934,51.72423962396767,50.3458771899157,50.57981000669699,52.24276271573572,45.70625767068726,48.25096829767034,45.729689502288466,51.85882352424494,53.70372623711163,54.153726112434946,56.88765109865976
63,55.57582259997732,43.52226010110858,47.171186714529014,52.20880694557561,51.07521386580414,49.78035810913123,49.964015369521945,51.728049358036,44.88396786475121,47.67269380928537,45.086050941425306,50.729285499113715,53.00701112768014,53.601746213094266,56.29705477008939
64,54.924914014907074,42.804047250455696,46.52479113104148,51.64798052555022,49.97120536328925,49.19618680376757,49.37023923966592,51.146670639073264,44.184137245937634,47.04969852506036,44.23964035052012,50.182002555680725,52.070417445938716,52.12433060474173,55.71182643429961
65,54.436962670701895,42.032570671013936,44.99038047072436,51.10441688446323,49.13484310060623,48.591303020769445,48.6263815905269,49.44576755967692,43.67661268018375,46.2344514738658,43.60369902512593,49.61451388020447,50.99015706733434,51.435000040150385,55.08462762493998
66,53.56104259346794,41.3172206312278,43.74740686303729,50.338086364387834,48.403713325012845,47.537586877841036,48.060083313941064,48.97465607064929,42.75585689102294,45.737929123296816,42.90132242017713,48.962311646965894,50.25163694901678,50.58789880536804,54.37308744626868
67,53.099408988662645,40.72814730692401,42.86175889123275,49.75750429698581,47.84726173848466,46.73589068973171,46.91176163842578,47.995887957669105,41.3188788049283,44.42643734283828,42.06662223819671,48.36167063699612,49.61032560881754,49.99501004661918,53.86315390330525
68,52.45617986193588,40.00716078138121,41.94634427194,48.50127229311073,47.19856536696237,46.0946869909985,46.29612820229994,47.37479568966683,40.64645569198271,43.51217104631121,41.46800193839977,47.22734502530876,48.93707485398109,49.428205543599034,53.16208924382979
69,51.783047190985386,39.32602181290127,41.44082863988878,47.7214071731358,46.406199201247475,45.12642934557056,45.77317020560094,46.67386526833706,40.02690367750246,42.85530616727681,40.59702350288944,46.3190969400349,48.4268938580032,48.75334621642705,52.42822629964287
70,51.200367994574,38.77972576060621,40.715456599519015,46.911463722746525,45.68921024301175,44.444524787259326,45.211458281557015,46.069758949842786,39.56777230639053,42.226570135384975,39.69693922161422,45.52571223500115,47.80695024050216,48.0274793805785,51.75066679215719
71,50.34214625872583,38.17614168429453,39.858952761159046,46.27945433797718,45.03394822032297,43.93490204451692,44.18668679790778,45.55218969925947,38.6827480247483,41.40679497958726,39.128594612965486,44.83742059881697,47.226908284450715,47.03961872647252,51.018242919392556
72,49.81186238728304,37.55815126750285,38.67208059931003,45.67536030322731,44.43924897936239,42.775983079841104,43.273868244573976,44.97808897737773,37.70474239754826,40.05039763172361,38.4970892255255,43.89063819891656,46.584552379726496,46.44361452121297,50.382843614966355
73,49.23297423152608,36.82267941731365,37.61445625318047,44.946875160505314,43.930576200635585,42.35640105736803,42.58206176657886,44.45076031579753,36.863047942759295,39.542601155415355,37.945605711406195,43.19202336982028,45.969401824676495,45.7785486320322,49.81942145803216
74,48.629836514728915,36.17007942314031,36.581763852646645,44.26556095400896,43.37982211957617,41.59154500591945,41.84968970186697,43.73743640612394,36.25141356431459,38.73654717476338,36.66588776672636,41.967391263273825,45.21986161709895,45.22128759703511,48.92383337164164
75,47.98239949166789,35.53775443321793,35.74921995238974,43.519633579145776,42.995764292482335,41.090046714771354,41.31444773451778,42.69821449683101,35.42293381944833,38.34227875184317,35.95856927832328,41.4754828257085,44.60765011029078,44.62721700534561,48.387648158088126
76,47.37113790554981,35.0316183224696,35.15134358955544,42.822576582974946,42.13904297983649,40.50479257146812,40.44107088402482,42.11967764882676,34.79961290532862,37.85771944410407,35.248511540439864,40.82748599538468,43.882751561979624,44.02314868058583,47.5299680144433
77,46.699946401164965,34.53526362606306,34.48054672554848,41.904454792744396,41.52244770890922,39.778396243504,39.88632865795772,41.413002479512485,34.27741346633748,36.76279370797239,34.29686599049083,39.57363152255581,43.276798253900225,43.21536834672716,47.03038763766382
78,46.059562934031014,33.820032380746675,33.79817705663491,41.32118319397495,40.84482922134059,38.74998964686692,39.25424427105182,40.732797905936536,33.72046729236515,36.05218602226135,33.70497007692986,38.73772273184858,42.658453075859136,42.614193837021105,46.439842131073995
79,45.472935739172904,33.279707635565245,33.20972472991537,40.71516894845055,40.19516415865702,38.257985148980374,38.66759083754689,40.24386805366083,32.5441276185967,35.53417400955221,32.96419072724747,37.923046541272555,42.099524010178555,42.09651588105985,45.92345837851661
80,44.91828689608676,32.71637532980232,32.7575631928469,40.00086210348234,39.58578136622328,37.35634946962242,37.871794566500576,39.59239691692206,32.10747616752374,34.8554581560328,32.23476133658208,37.07681228667262,41.44064717041811,41.517505296199815,45.08265823837378
81,43.773674709165704,31.530968193402924,32.14124023320725,39.16499677865232,39.04514260113811,36.544012470120876,37.323729225153194,38.930862696022366,31.61348001719692,33.75639262313423,31.62716114975255,36.35170631417985,40.79637977075351,40.85243940701904,44.637241966465645
82,43.25271340018654,31.079546091122783,31.31515959720121,38.683600227874315,38.265574771184106,35.95833393385177,36.710627579509996,37.78303122656504,31.019040294438998,32.70789629923141,30.969254674408997,35.87742396308174,40.16419876223552,39.972160126852295,43.86424693934747
83,42.64064998870115,30.531702659847706,30.654590767318673,38.05044643144313,37.692206870863316,35.156863874373734,36.14891330676584,37.10045447741637,30.406894515418713,32.23043870842181,30.46602908963922,35.28805276593209,39.33459757527535,39.30219753456571,43.20786038457662
84,42.058582022159165,29.936664993122285,30.103196196234503,37.554434847367595,37.01816733122346,34.59745248973748,35.60506078441707,36.49267096346187,29.78429329279961,31.593340783318975,29.925104954990132,34.103070578695394,38.73801078254838,38.73258451325752,42.70368914082894
85,41.601285276792474,29.605446631884554,29.086794932604217,36.59962902848057,36.45598059952759,34.12313876109048,34.66887490709515,35.953441029880885,29.32352090785572,30.716134907927056,28.856364720415986,33.63786179226795,38.21311573484792,37.9758297363956,42.05993268466562
86,40.51987715410881,28.799040998874496,28.46981340634415,35.93995575130167,35.64784010973656,33.40801004164205,34.09579810551123,35.39823240876221,28.806106826407905,30.180825987287385,28.17363572613063,32.98746873586577,37.59126485203606,37.17149350646095,41.49223761979105
87,39.73155305210315,28.391607617402247,27.646673796306604,35.359442700972046,34.936945501711705,32.55403630710936,33.610328656868965,34.32229720133695,28.156950045730728,29.625813994735882,27.489157116064565,32.58232667618238,36.963414343813675,36.52712077469473,41.072469430202595
88,39.19237623443154,27.783627404953098,26.326583902012672,34.625527854070086,34.28266201368178,31.615432474942807,32.93114352272647,33.8101256686215,27.635393186530553,28.869867780359797,26.927340348888045,32.1364512290574,36.41484547399861,35.72925192799583,40.627851850486294
89,38.54862783995005,27.332019959274124,25.743967767152604,34.186360769904404,33.67964887985188,31.10799202290927,32.27101317351409,33.309815157583806,27.192596129589283,27.99662944700544,26.313300017552095,31.64341075466436,35.521237663826334,34.50660367860823,40.15225346888141
90,37.995586989099145,26.818208251619154,25.180335789317073,33.65798640244107,32.13234491031453,30.634271812799202,31.501831803904278,32.83075834525851,26.259962421005625,27.126426711723827,25.77198182005632,31.18442447193164,34.982553811312776,33.716710833442775,39.61152430401172
91,37.429054629832955,26.33416845999143,24.47743729146097,33.152093127610904,31.24379504056256,30.13107133851384,30.513642490363264,32.255180005172285,25.76680245118792,26.63332383453576,25.297847180991358,30.559410776024166,34.25849358030836,33.21869983913265,38.88878887382643
92,36.959810080171394,25.905935357095206,23.891570695692966,32.53337810704267,30.505612460121167,29.64307964697569,29.41343833922663,31.841400377849194,25.058175643395373,26.157397506924053,24.62263590057277,30.103805775746014,33.600384102250224,32.26337563758406,38.34474000655404
93,36.445467164363706,25.440171583002748,23.105376429949,31.862329719915046,29.88732082154427,29.253458780908854,28.788213323581257,30.948487736647326,24.444807892959155,25.707760229160748,24.07262578318855,29.688695874684043,32.94935227588087,31.724059432875094,37.8007963842276
94,35.91551152343778,24.571626546515432,22.64306189065495,30.947004959448186,29.442543016822224,28.81274691336118,28.05445369897675,30.446429643938323,23.90615928776411,25.23600387071963,23.58142614316521,29.170582821319645,32.33368854227796,30.749013470039504,36.754704778339836
95,35.17202154467396,24.09187405453811,22.09581895787528,29.961848443045792,28.987153098834174,28.219102469377848,27.204849390453447,29.89722386077155,23.4645518895087,24.50701050181362,23.099403276022567,28.223204578248634,31.393480393081994,30.305368997374554,36.29673923413078
96,34.56200118766394,23.68445769354154,21.39967608342988,29.433676986296742,28.316517926843133,27.74802853680043,26.702280703585952,29.39410204027675,22.931144518822133,24.08657730033215,22.591961350456792,27.443143662414546,30.991405837995888,29.90797932698672,35.04088414891095
97,33.96974634095549,23.02399577027945,20.80526700406168,28.491470454037117,27.880195069696693,27.18410053310717,26.18346356340167,28.96240745258129,22.567606939593517,23.653917230068277,22.090105377778407,27.01764305895497,29.81285216971173,29.093674809188457,34.50019689691837
98,33.19460553018629,22.443380232737812,20.135314562330482,28.035305207623345,27.31413182702862,26.668117934261865,25.785987995656875,28.38765736682032,21.577343527626176,23.236318014715966,21.20377530725797,26.220776685576194,28.702576651878942,28.688802188195023,33.98821618637501
99,32.640260795799264,22.011407565114116,19.48471377208266,27.28632290752573,26.614667198223483,26.10132428348593,25.440203281042432,27.81290728105932,21.14557043802619,22.582258860444544,20.836505002802888,25.755207610097216,28.154133783396844,28.192428504262462,33.409076082435696
100,31.860162086846334,21.58670138682779,19.063325339220537,26.772622598092212,25.916125517615484,25.577511961826115,24.48032142589691,27.296498680247087,20.777496380108538,21.680881942946627,19.866002175539546,25.227488731839454,27.68222791845199,27.613706083532108,32.96728227692742
101,31.30826875420828,21.13225727668419,18.51745276555589,26.055921008720073,25.16550161349661,25.17434750754712,24.10003899964469,26.854387047445904,19.98982816996607,21.068023825328247,19.17112955397153,24.785590604723474,27.15091224453441,26.912751046792312,32.556765895212656
102,30.80214197708671,20.460040585976028,18.168037939127647,25.597002994570584,24.74746059340866,24.733107304189584,23.666640291322107,26.45621723652144,19.619185690810294,20.656795888813086,18.678787210765027,24.46416488767504,26.7116394594995,26.464608208651804,32.14013893422367
103,30.36862561705326,20.04961795190837,17.796705083806128,25.089065701916,24.193866262110312,24.364833812156245,23.09554356118894,25.767106674215185,19.12688482422252,20.176753726919774,18.03290814499656,24.010960887103142,26.20656805485318,25.872488592568924,31.559105496462855
104,29.79777818558764,19.63496315894632,17.40234042603132,24.703508731195498,23.772986151924954,23.557836667297227,22.634813618468783,25.253756598904797,18.697217373205508,19.305802766642913,17.47884099838663,23.41046342361609,25.724285995214963,25.497985212839517,31.204847869698522
105,29.291589643576422,19.089390004892152,16.418767377756982,24.280820431084685,23.217287030969775,23.11383332059471,22.16925853312746,24.800809401219542,18.362118478878177,18.982442760054344,16.898576388891346,22.71438686327082,25.091284796010793,24.559385500166293,30.631140435566167
106,28.76525162529454,18.707918648867835,15.932126242676292,23.71140817529322,22.745764499580567,22.649106160797146,21.755870653716855,24.29399065357383,17.79238974226768,18.710737818842777,16.453053550501945,22.23533205130204,24.647403367436404,24.055862570743294,30.26669308917544
107,28.305989168668116,18.175330973761202,15.484984362104642,23.153041043339126,22.34247453352524,22.258339814161538,21.379087930153503,23.675868286063373,17.42639206409037,18.265351919173014,15.965302874606698,21.83205038318662,24.031039243114733,23.509791419924372,29.875357993828395
108,27.658574706520344,17.44897176737664,15.074274000777852,22.766302735531177,21.927408271383033,21.72271831103442,20.678878477673596,23.185375168476444,17.095311924629584,17.87804933504838,15.548827437962371,21.085939016473148,23.369898929766677,22.973121956159712,29.55035437253424
109,27.244367825411487,17.094432480154154,14.684507483579656,22.25266920635063,21.275196074893113,21.267818055423373,20.110268475378064,22.737927916094947,16.742132091132447,17.601088224073592,15.06402236159409,20.7348439434761,22.765316054924554,22.625360985006093,29.125808897437597
110,26.677957677525377,16.543500873277456,14.290229386259815,21.79869601118037,20.492872382023723,20.621138869534473,19.698636365953725,22.323844693121437,16.30683214548723,17.30871956891151,14.526840222954307,19.99860645933742,22.380294971392804,22.22410853691469,28.635049837715606
111,25.705975832577796,16.219402068977598,13.896348441324944,21.336931480432245,20.047989393611093,20.244056636586375,19.008091861884495,21.890338508594834,15.946240959365857,16.98678700632626,14.149419637766696,19.62548387255769,22.006122975631452,21.778050893506247,27.97748151739952
