epoch,ABC-Auction_trial0,ABC-Auction_trial1,ABC-Auction_trial2,ABC-Auction_trial3,ABC-Auction_trial4,ABC-Auction_trial5,ABC-Auction_trial6,ABC-Auction_trial7,ABC-Auction_trial8,ABC-Auction_trial9,ABC-Auction_trial10,ABC-Auction_trial11,ABC-Auction_trial12,ABC-Auction_trial13,ABC-Auction_trial14,HEED_trial0,HEED_trial1,HEED_trial2,HEED_trial3,HEED_trial4,HEED_trial5,HEED_trial6,HEED_trial7,HEED_trial8,HEED_trial9,HEED_trial10,HEED_trial11,HEED_trial12,HEED_trial13,HEED_trial14,LEACH_trial0,LEACH_trial1,LEACH_trial2,LEACH_trial3,LEACH_trial4,LEACH_trial5,LEACH_trial6,LEACH_trial7,LEACH_trial8,LEACH_trial9,LEACH_trial10,LEACH_trial11,LEACH_trial12,LEACH_trial13,LEACH_trial14
413,7,9,11,6,11,11,8,8,11,10,8,9,10,10,9,7,7,9,5,11,10,7,7,10,10,8,7,10,8,10,,,,,,,,,,,,,,,
414,7,9,11,6,11,11,8,8,11,10,8,9,10,9,8,7,7,9,5,11,10,7,7,10,10,8,7,10,8,10,,,,,,,,,,,,,,,
415,7,9,11,6,11,11,8,8,11,10,8,9,10,9,8,7,7,9,5,10,10,7,7,10,10,8,7,10,8,9,,,,,,,,,,,,,,,
416,7,9,11,6,10,10,8,8,11,10,8,9,10,9,8,7,7,9,5,10,10,7,7,10,10,8,7,10,8,9,,,,,,,,,,,,,,,
417,7,9,11,6,10,9,8,8,11,10,8,9,10,9,8,7,7,9,5,10,10,7,7,10,10,8,7,10,8,9,,,,,,,,,,,,,,,
418,7,9,11,6,10,9,8,8,11,10,8,9,10,9,8,7,7,9,5,10,10,7,7,10,10,8,7,10,8,9,,,,,,,,,,,,,,,
419,7,9,10,6,9,9,8,8,11,10,8,8,10,9,8,7,7,9,5,10,10,7,7,10,10,8,7,10,8,9,,,,,,,,,,,,,,,
420,7,9,10,6,9,9,8,8,11,10,8,8,10,9,8,7,7,9,5,10,10,7,7,10,10,8,6,10,8,9,,,,,,,,,,,,,,,
421,7,9,10,6,9,8,8,8,11,10,8,8,10,9,8,7,7,9,5,10,10,7,7,10,10,8,6,10,8,9,,,,,,,,,,,,,,,
422,7,9,10,6,9,8,7,8,11,10,7,8,10,9,8,7,7,9,5,10,10,7,7,10,10,8,6,10,8,9,,,,,,,,,,,,,,,
423,7,9,10,6,9,8,7,8,11,10,7,8,10,9,8,7,7,9,5,10,10,7,6,10,10,8,6,10,8,8,,,,,,,,,,,,,,,
424,7,9,10,6,9,8,7,8,11,10,7,8,10,9,8,7,7,9,5,10,10,7,6,10,10,8,6,10,8,8,,,,,,,,,,,,,,,
425,7,9,10,6,9,8,7,7,11,10,7,7,10,9,8,7,7,9,5,10,10,7,6,10,10,8,6,9,8,8,,,,,,,,,,,,,,,
426,7,9,10,6,9,8,7,7,11,10,7,7,10,9,8,7,7,9,5,10,10,7,6,10,10,8,6,9,8,8,,,,,,,,,,,,,,,
427,7,9,10,6,9,8,7,7,11,10,7,7,10,9,7,7,7,9,5,9,10,7,6,9,10,8,6,9,8,8,,,,,,,,,,,,,,,
428,7,9,10,6,9,8,7,7,11,10,7,7,10,8,7,7,7,9,5,9,9,7,6,9,10,8,6,9,8,8,,,,,,,,,,,,,,,
429,7,9,10,6,9,8,7,7,11,10,7,7,10,8,7,7,7,8,5,9,9,7,6,9,10,8,6,9,8,8,,,,,,,,,,,,,,,
430,7,9,10,6,9,8,7,7,10,10,7,7,10,8,6,7,7,8,5,9,9,7,6,9,10,8,6,9,8,8,,,,,,,,,,,,,,,
431,7,9,10,6,9,8,7,7,10,10,7,7,10,8,6,7,7,8,5,9,9,7,6,9,10,8,6,9,8,8,,,,,,,,,,,,,,,
432,7,9,10,6,9,8,6,7,10,10,7,7,10,8,6,7,7,8,5,9,9,7,6,8,9,8,6,9,8,8,,,,,,,,,,,,,,,
433,7,9,10,6,9,8,6,7,10,10,7,7,10,8,6,7,7,8,5,9,9,7,6,8,9,8,6,9,8,8,,,,,,,,,,,,,,,
434,7,9,10,6,9,8,6,7,10,10,7,7,9,7,6,7,7,8,5,9,9,7,6,8,9,8,6,9,8,8,,,,,,,,,,,,,,,
435,7,9,10,6,9,8,6,7,10,10,7,7,9,7,6,7,7,8,5,9,9,7,6,8,9,8,6,9,7,8,,,,,,,,,,,,,,,
436,7,9,10,6,9,8,6,7,10,10,7,7,9,6,6,7,7,8,5,9,9,7,6,8,9,8,6,9,7,8,,,,,,,,,,,,,,,
437,7,9,10,6,9,7,6,7,10,10,7,7,9,6,6,7,7,8,5,9,9,7,6,7,9,8,6,9,7,8,,,,,,,,,,,,,,,
438,7,9,10,6,9,7,6,7,10,10,7,7,8,6,6,7,7,8,5,9,9,7,6,7,9,8,6,9,7,8,,,,,,,,,,,,,,,
439,7,9,10,6,9,7,6,7,10,10,7,7,8,6,6,7,7,8,5,9,9,7,6,7,9,8,6,9,7,8,,,,,,,,,,,,,,,
440,7,9,10,6,9,7,6,7,10,10,7,7,8,6,6,7,6,8,5,9,9,7,6,7,9,8,6,9,7,8,,,,,,,,,,,,,,,
441,7,9,10,6,9,7,6,7,10,10,7,7,8,6,6,7,6,8,5,9,9,7,6,7,9,8,6,9,7,7,,,,,,,,,,,,,,,
442,7,9,10,6,9,6,6,7,10,10,7,7,8,6,6,7,6,8,5,9,9,7,6,7,9,8,6,9,7,7,,,,,,,,,,,,,,,
443,7,9,10,6,9,6,6,7,10,10,7,6,8,6,6,7,6,8,5,9,9,7,6,7,9,8,5,9,7,7,,,,,,,,,,,,,,,
444,6,9,10,5,9,6,6,7,10,10,7,6,8,6,6,7,6,8,5,9,9,7,6,7,9,8,5,9,7,7,,,,,,,,,,,,,,,
445,6,9,10,5,9,6,6,7,10,10,7,6,8,6,6,7,6,8,5,9,9,7,6,7,9,8,5,9,7,7,,,,,,,,,,,,,,,
446,6,9,10,5,9,6,6,7,10,10,7,6,8,6,6,7,6,8,5,9,9,7,6,7,9,8,5,9,7,7,,,,,,,,,,,,,,,
447,6,9,10,5,9,6,6,7,10,10,7,6,8,6,6,7,6,8,5,9,9,7,6,7,9,8,5,9,7,7,,,,,,,,,,,,,,,
448,6,9,10,5,9,6,6,7,10,10,7,6,8,6,6,7,6,8,5,9,9,7,6,7,9,8,5,9,7,7,,,,,,,,,,,,,,,
449,6,9,10,5,9,6,6,7,10,10,7,6,8,6,6,7,6,8,5,9,9,7,6,7,9,8,5,9,7,7,,,,,,,,,,,,,,,
450,6,9,10,5,9,6,6,7,10,10,7,6,8,6,6,7,6,8,5,9,9,7,6,7,9,8,5,9,7,7,,,,,,,,,,,,,,,
451,6,9,10,5,9,6,6,7,10,10,7,6,8,6,6,7,6,8,5,9,9,7,6,7,9,8,5,9,7,7,,,,,,,,,,,,,,,
452,6,9,10,5,9,6,6,7,10,10,7,6,8,6,6,7,6,8,5,9,9,7,6,7,9,8,5,9,7,7,,,,,,,,,,,,,,,
453,6,9,10,5,9,6,6,7,10,10,7,6,8,6,6,7,6,8,5,9,9,7,6,7,9,8,5,9,7,7,,,,,,,,,,,,,,,
454,6,9,10,5,9,6,6,7,10,10,7,6,8,6,6,7,6,8,5,9,9,7,6,7,9,8,5,9,7,7,,,,,,,,,,,,,,,
455,6,9,10,5,9,6,6,6,10,10,7,6,8,6,6,7,5,8,5,9,9,7,6,7,9,7,5,9,7,7,,,,,,,,,,,,,,,
456,6,9,10,5,9,6,6,6,10,10,7,6,8,6,6,7,5,8,5,9,9,7,6,7,9,7,5,8,7,7,,,,,,,,,,,,,,,
457,6,9,10,5,9,6,6,6,10,10,7,6,8,5,6,7,5,8,5,9,9,7,6,7,9,7,5,8,7,7,,,,,,,,,,,,,,,
458,6,9,10,5,9,6,6,6,10,10,7,6,8,5,6,7,5,8,5,8,9,7,6,7,9,7,5,7,7,7,,,,,,,,,,,,,,,
459,6,9,10,5,9,6,6,6,10,10,7,6,8,5,6,7,5,8,5,8,9,7,6,7,9,7,5,7,7,7,,,,,,,,,,,,,,,
460,6,9,10,5,9,6,6,6,10,10,7,6,8,5,6,7,5,8,5,8,9,7,6,7,9,7,5,7,7,7,,,,,,,,,,,,,,,
461,6,9,10,5,9,6,6,6,10,10,7,6,8,5,6,7,5,8,5,8,9,7,6,7,9,7,5,7,7,7,,,,,,,,,,,,,,,
462,6,9,10,5,9,6,6,6,10,10,7,6,8,5,6,7,5,8,5,8,9,7,6,7,9,7,5,7,7,7,,,,,,,,,,,,,,,
463,6,9,10,5,9,6,6,6,10,10,7,6,8,5,6,6,5,8,5,8,9,7,6,7,9,7,5,7,7,7,,,,,,,,,,,,,,,
464,6,9,10,5,9,6,6,6,10,10,7,6,8,5,6,6,5,7,5,8,9,7,6,7,9,6,5,7,7,7,,,,,,,,,,,,,,,
465,6,9,9,5,9,6,6,6,10,10,7,6,8,5,6,6,5,7,5,8,9,7,6,7,9,6,5,7,7,7,,,,,,,,,,,,,,,
466,6,9,9,5,9,6,6,6,10,10,7,6,8,5,6,6,5,7,5,8,9,7,6,7,9,6,5,7,7,7,,,,,,,,,,,,,,,
467,6,9,9,5,9,6,6,6,10,10,7,6,8,4,6,6,5,7,5,8,9,7,6,7,9,6,5,7,7,7,,,,,,,,,,,,,,,
468,6,9,9,5,9,6,6,6,10,10,7,6,8,4,6,6,5,7,5,8,9,7,6,7,9,6,5,6,7,7,,,,,,,,,,,,,,,
469,6,9,9,5,8,6,6,6,10,10,7,6,7,4,6,6,5,7,5,8,9,6,6,7,9,6,5,6,7,7,,,,,,,,,,,,,,,
470,6,9,8,5,8,6,5,6,10,10,7,6,7,4,6,6,5,7,5,8,9,6,6,7,9,6,5,6,7,7,,,,,,,,,,,,,,,
471,6,9,8,4,8,6,5,6,10,10,7,6,7,4,6,6,5,7,5,8,9,6,6,7,9,6,5,6,7,7,,,,,,,,,,,,,,,
472,6,9,8,4,8,5,5,6,10,10,7,6,7,4,6,6,5,7,5,8,9,6,6,7,9,6,5,6,7,7,,,,,,,,,,,,,,,
473,6,9,8,4,8,5,5,6,10,10,7,6,7,4,6,6,5,7,5,8,9,6,6,7,9,6,5,6,7,7,,,,,,,,,,,,,,,
474,6,9,8,4,8,5,5,6,10,10,7,6,7,4,6,6,5,7,5,8,9,6,6,7,8,6,5,6,7,7,,,,,,,,,,,,,,,
475,6,9,8,4,8,5,5,6,10,10,7,6,7,4,6,6,5,7,5,8,9,5,6,7,8,6,5,6,7,7,,,,,,,,,,,,,,,
476,6,9,8,4,8,5,5,6,10,10,7,6,7,4,6,6,5,7,5,8,9,5,6,7,8,6,5,6,7,7,,,,,,,,,,,,,,,
477,6,9,8,4,8,5,5,6,10,10,7,6,6,4,6,6,5,7,5,8,9,5,6,7,8,6,5,6,7,7,,,,,,,,,,,,,,,
478,6,9,8,4,8,5,5,6,10,10,7,6,6,4,6,6,5,7,5,8,9,5,6,7,8,6,5,6,7,7,,,,,,,,,,,,,,,
479,6,9,8,4,8,5,5,6,10,10,7,6,6,4,6,6,5,7,5,8,9,5,6,7,8,6,5,6,7,7,,,,,,,,,,,,,,,
480,6,9,8,4,8,5,5,6,10,10,7,5,6,4,6,6,5,7,5,8,9,5,5,7,8,6,5,6,7,7,,,,,,,,,,,,,,,
481,6,9,8,4,8,5,5,6,10,10,7,5,6,4,6,6,5,7,5,8,9,5,5,7,8,6,5,6,7,7,,,,,,,,,,,,,,,
482,6,9,8,4,8,5,5,6,10,10,7,5,6,4,6,6,5,7,5,8,9,5,5,7,8,6,5,6,6,7,,,,,,,,,,,,,,,
483,6,9,8,4,8,5,5,6,10,10,7,5,6,4,6,6,5,7,5,8,9,4,5,7,8,6,5,6,5,7,,,,,,,,,,,,,,,
484,6,9,7,4,8,5,5,6,10,10,7,5,6,4,6,6,5,7,5,8,9,4,5,7,8,5,5,6,5,7,,,,,,,,,,,,,,,
485,6,9,7,4,8,5,5,6,10,10,7,5,6,4,6,6,5,7,5,8,9,4,5,7,8,5,5,6,5,7,,,,,,,,,,,,,,,
486,6,9,7,4,8,5,5,6,10,10,7,5,6,4,6,6,5,7,5,8,9,4,5,7,8,5,5,6,5,7,,,,,,,,,,,,,,,
487,6,9,7,4,8,5,5,6,10,10,7,5,6,4,6,6,5,7,5,8,9,4,5,7,8,5,5,6,5,7,,,,,,,,,,,,,,,
488,6,9,7,4,8,5,5,6,10,10,7,5,6,4,6,6,5,7,5,8,9,4,5,7,8,5,5,6,5,7,,,,,,,,,,,,,,,
489,6,9,7,4,8,5,5,6,10,10,7,5,6,4,6,6,5,7,5,8,9,4,5,7,8,5,5,6,4,7,,,,,,,,,,,,,,,
490,6,9,7,4,8,5,5,6,10,10,7,5,6,4,6,6,5,7,5,8,9,4,5,7,8,5,5,6,4,7,,,,,,,,,,,,,,,
491,6,9,6,4,8,5,5,6,9,10,7,5,6,4,6,6,5,7,5,8,9,4,5,7,8,5,5,6,4,6,,,,,,,,,,,,,,,
492,6,9,6,4,8,5,5,6,9,10,7,5,6,4,6,6,5,7,5,8,9,3,5,7,8,5,5,6,4,6,,,,,,,,,,,,,,,
493,6,9,6,4,8,5,5,6,9,10,7,5,6,4,6,6,5,7,5,7,9,3,5,7,8,5,5,6,4,6,,,,,,,,,,,,,,,
494,6,9,6,4,8,5,5,6,9,10,7,5,6,4,6,6,5,6,5,7,9,3,5,7,8,5,5,6,4,6,,,,,,,,,,,,,,,
495,6,9,6,4,8,5,5,6,9,10,7,5,6,4,6,6,5,6,5,7,9,3,4,7,8,5,5,6,4,6,,,,,,,,,,,,,,,
496,6,9,6,4,8,5,5,6,9,10,7,5,6,4,6,6,5,6,5,7,9,3,4,7,8,5,4,6,4,6,,,,,,,,,,,,,,,
497,6,9,6,4,8,5,5,6,9,10,7,5,6,4,5,6,5,6,5,7,9,3,4,7,8,5,4,6,4,6,,,,,,,,,,,,,,,
498,6,9,6,4,8,5,5,6,9,10,7,5,6,4,5,6,5,6,5,7,9,3,4,7,8,5,4,6,4,6,,,,,,,,,,,,,,,
499,6,9,6,4,8,5,5,6,9,10,7,5,6,4,5,6,5,6,5,7,9,3,4,7,8,5,4,6,4,5,,,,,,,,,,,,,,,
